                                                                                                18 Apr 2022 10:58:24
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Jerrico


       Time (UTCG)             x (km)          y (km)         z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
 6 Sep 2025 17:31:40.000    -1927.049424       4.033880      -90.084809       0.096915      -0.115701      -1.590296
 6 Sep 2025 18:03:20.000      139.789029    -138.138869    -1898.817862       1.609848      -0.000569       0.112071
 6 Sep 2025 18:35:00.000     1938.038286       1.198739      162.832630      -0.109696       0.114569       1.576730
 6 Sep 2025 19:06:40.000      -73.774832     141.906411     1958.111972      -1.566696       0.003842      -0.065180
 6 Sep 2025 19:38:20.000    -1929.890791       9.820085      -12.577564       0.033138      -0.115006      -1.592290
 6 Sep 2025 20:10:00.000       62.722834    -137.392152    -1902.282490       1.613612      -0.005398       0.047806
 6 Sep 2025 20:41:40.000     1942.085479      -4.468810       87.583940      -0.047624       0.114006       1.580519
 6 Sep 2025 21:13:20.000        2.301083     141.035516     1960.229372      -1.567475       0.008411      -0.003979
 6 Sep 2025 21:45:00.000    -1929.651337      15.544438       64.907177      -0.030561      -0.114166      -1.591702
 6 Sep 2025 22:16:40.000      -14.414610    -136.467300    -1902.650813       1.614787      -0.010186      -0.016563
 6 Sep 2025 22:48:20.000     1943.146263     -10.074859       12.310074       0.014511       0.113312       1.581909
 6 Sep 2025 23:20:00.000       78.236214     140.003068     1959.388469      -1.565876       0.012923       0.057076
 6 Sep 2025 23:51:40.000    -1926.347833      21.201594      142.227873      -0.094070      -0.113183      -1.588538
 7 Sep 2025 00:23:20.000      -91.517865    -135.372198    -1899.935657       1.613357      -0.014930      -0.080943
 7 Sep 2025 00:55:00.000     1941.222675     -15.619918      -62.908532       0.076641       0.112494       1.580910
 7 Sep 2025 01:26:40.000      153.921138     138.818551     1955.595769      -1.561927       0.017375       0.117902
 7 Sep 2025 01:58:20.000    -1920.001694      26.789612      219.250325      -0.157281      -0.112063      -1.582816
 7 Sep 2025 02:30:00.000     -168.482165    -134.115569    -1894.151226       1.609310      -0.019628      -0.145243
 7 Sep 2025 03:01:40.000     1936.317555     -21.107861     -137.995232       0.138705       0.111561       1.577526
 7 Sep 2025 03:33:20.000      229.257041     137.491561     1948.861047      -1.555656       0.021773       0.178428
 7 Sep 2025 04:05:00.000    -1910.637502      32.310119      295.849515      -0.220091      -0.110817      -1.574558
 7 Sep 2025 04:36:40.000     -245.204814    -132.705451    -1885.312878       1.602633      -0.024281      -0.209367
 7 Sep 2025 05:08:20.000     1928.433369     -26.545009     -212.877904       0.200646       0.110515       1.571756
 7 Sep 2025 05:40:00.000      304.156249     136.030193     1939.195473      -1.547089       0.026119       0.238591
 7 Sep 2025 06:11:40.000    -1898.281246      37.767603      371.910758      -0.282410      -0.109450      -1.563794
 7 Sep 2025 06:43:20.000     -321.586116    -131.147373    -1873.436282       1.593320      -0.028893      -0.273221
 7 Sep 2025 07:15:00.000     1917.571144     -31.938691     -287.487598       0.262409       0.109355       1.563591
 7 Sep 2025 07:46:40.000      378.540795     134.439067     1926.610327      -1.536250       0.030423       0.298337
 7 Sep 2025 08:18:20.000    -1882.958692      43.167924      447.330053      -0.344159      -0.107966      -1.550553
 7 Sep 2025 08:50:00.000     -397.528819    -129.442573    -1858.535960       1.581368      -0.033467      -0.336713
 7 Sep 2025 09:21:40.000     1903.730121     -37.295640     -361.754191       0.323934       0.108077       1.553021
 7 Sep 2025 09:53:20.000      452.338539     132.717462     1911.117015      -1.523158       0.034689       0.357615
 7 Sep 2025 10:25:00.000    -1864.694476      48.516480      522.013030      -0.405262      -0.106360      -1.534862
 7 Sep 2025 10:56:40.000     -472.935692    -127.586712    -1840.623974       1.566779      -0.038004      -0.399751
 7 Sep 2025 11:28:20.000     1886.908755     -42.620551     -435.600040       0.385153       0.106676       1.540035
 7 Sep 2025 12:00:00.000      525.477376     130.858217     1892.728428      -1.507824       0.038922       0.416377
 7 Sep 2025 12:31:40.000    -1843.512293      53.816542      595.871916      -0.465648      -0.104625      -1.516751
 7 Sep 2025 13:03:20.000     -547.705642    -125.569635    -1819.710051       1.549561      -0.042507      -0.462238
 7 Sep 2025 13:35:00.000     1867.107236     -47.915065     -508.933691       0.445989       0.105141       1.524625
 7 Sep 2025 14:06:40.000      597.879017     128.848045     1871.461244      -1.490260       0.043125       0.474566
 7 Sep 2025 14:38:20.000    -1819.436235      59.068123      668.820611      -0.525238      -0.102749      -1.496246
 7 Sep 2025 15:10:00.000     -621.729506    -123.376469    -1795.803658       1.529730      -0.046971      -0.524073
 7 Sep 2025 15:41:40.000     1844.330864     -53.177275     -581.646147       0.506355       0.103462       1.506791
 7 Sep 2025 16:13:20.000      669.454530     126.669429     1847.338430      -1.470475       0.047297       0.532117
 7 Sep 2025 16:45:00.000    -1792.493242      64.267651      740.769618      -0.583948      -0.100721      -1.473379
 7 Sep 2025 17:16:40.000     -694.888752    -120.989825    -1768.917836       1.507311      -0.051395      -0.585148
 7 Sep 2025 17:48:20.000     1818.592387     -58.401952     -653.614185       0.566154       0.101625       1.486538
 7 Sep 2025 18:20:00.000      740.104342     124.303386     1820.389420      -1.448482       0.051434       0.588955
 7 Sep 2025 18:51:40.000    -1762.714958      69.408176      811.621345      -0.641689      -0.098530      -1.448189
 7 Sep 2025 19:23:20.000     -767.050895    -118.392789    -1739.072970       1.482342      -0.055772      -0.645350
 7 Sep 2025 19:55:00.000     1789.916892     -63.580661     -724.696530       0.625282       0.099618       1.463881
 7 Sep 2025 20:26:40.000      809.718321     121.732828     1790.654641      -1.424297       0.055530       0.644993
 7 Sep 2025 20:58:20.000    -1730.139115      74.480885      881.274479      -0.698366      -0.096168      -1.420721
 7 Sep 2025 21:30:00.000     -838.077125    -115.570963    -1706.297356       1.454865      -0.060092      -0.704564
 7 Sep 2025 22:01:40.000     1758.340430     -68.702632     -794.743616       0.683626       0.097429       1.438839
 7 Sep 2025 22:33:20.000      878.178381     118.944353     1758.183288      -1.397943       0.059579       0.700137
 7 Sep 2025 23:05:00.000    -1694.812225      79.475746      949.619781      -0.753886      -0.093630      -1.391026
 7 Sep 2025 23:36:40.000     -907.827698    -112.513601    -1670.631927       1.424927      -0.064346      -0.762676
 8 Sep 2025 00:08:20.000     1723.906576     -73.756377     -863.614660       0.741075       0.095047       1.411440
 8 Sep 2025 00:40:00.000      945.371147     115.927905     1723.025965      -1.369451       0.063570       0.754296
 8 Sep 2025 01:11:40.000    -1656.785279      84.381946     1016.547199      -0.808158      -0.090913      -1.359162
 8 Sep 2025 01:43:20.000     -976.163314    -109.213611    -1632.126491       1.392583      -0.068523      -0.819571
 8 Sep 2025 02:15:00.000     1686.667216     -78.729263     -931.169699       0.797520       0.092467       1.381715
 8 Sep 2025 02:46:40.000     1011.182212     112.677010     1685.239687      -1.338855       0.067495       0.807379
 8 Sep 2025 03:18:20.000    -1616.116298      89.188033     1081.946577      -0.861096      -0.088015      -1.325183
 8 Sep 2025 03:50:00.000    -1042.949603    -105.666638    -1590.839291       1.357890      -0.072612      -0.875138
 8 Sep 2025 04:21:40.000     1646.679615     -83.607781     -997.275587       0.852850       0.089683       1.349699
 8 Sep 2025 04:53:20.000     1075.498825     109.187764     1644.885133      -1.306195       0.071342       0.859297
 8 Sep 2025 05:25:00.000    -1572.870296      93.881370     1145.707905      -0.912613      -0.084935      -1.289150
 8 Sep 2025 05:56:40.000    -1108.057779    -101.870391    -1546.836503       1.320909      -0.076600      -0.929272
 8 Sep 2025 06:28:20.000     1604.005453     -88.377349    -1061.806090       0.906959       0.086692       1.315435
 8 Sep 2025 07:00:00.000     1138.209540     105.458557     1602.026658      -1.271517       0.075100       0.909962
 8 Sep 2025 07:31:40.000    -1527.120290      98.447794     1207.720857      -0.962621      -0.081672      -1.251126
 8 Sep 2025 08:03:20.000    -1171.363829     -97.824635    -1500.192594       1.281703      -0.080473      -0.981867
 8 Sep 2025 08:35:00.000     1558.710904     -93.022197    -1124.641124       0.959742       0.083492       1.278970
 8 Sep 2025 09:06:40.000     1199.204717     101.490367     1556.732549      -1.234874       0.078755       0.959289
 8 Sep 2025 09:38:20.000    -1478.947433     102.871759     1267.875400      -1.011035      -0.078227      -1.211181
 8 Sep 2025 10:10:00.000    -1232.747422     -93.531766    -1450.990631       1.240344      -0.084218      -1.032819
 8 Sep 2025 10:41:40.000     1510.867423     -97.525449    -1185.665583       1.011098       0.080088       1.240359
 8 Sep 2025 11:13:20.000     1258.378193      97.287185     1509.075245      -1.196322       0.082296       1.007196
 8 Sep 2025 11:45:00.000    -1428.439500     107.136849     1326.064254      -1.057772      -0.074603      -1.169390
 8 Sep 2025 12:16:40.000    -1292.091566     -88.997442    -1399.321468       1.196910      -0.087817      -1.082026
 8 Sep 2025 12:48:20.000     1460.552958    -101.869360    -1244.767972       1.060929       0.076481       1.199661
 8 Sep 2025 13:20:00.000     1315.629413      92.856091     1459.131526      -1.155921       0.085709       1.053606
 8 Sep 2025 13:51:40.000    -1375.687809     111.226358     1382.186600      -1.102754      -0.070805      -1.125834
 8 Sep 2025 14:23:20.000    -1349.283173     -84.230846    -1345.281481       1.151486      -0.091256      -1.129393
 8 Sep 2025 14:55:00.000     1407.853107    -106.035604    -1301.838833       1.109140       0.072680       1.156937
 8 Sep 2025 15:26:40.000     1370.864593      88.206885     1406.983123      -1.113733       0.088979       1.098443
 8 Sep 2025 15:58:20.000    -1320.784121     115.123693     1436.151130      -1.145912      -0.066839      -1.080595
 8 Sep 2025 16:30:00.000    -1404.214019     -79.244457    -1288.969801       1.104163      -0.094517      -1.174831
 8 Sep 2025 17:01:40.000     1352.862061    -110.005627    -1356.769464       1.155639       0.068693       1.112258
 8 Sep 2025 17:33:20.000     1423.996228      83.351594     1352.717797      -1.069820       0.092093       1.141634
 8 Sep 2025 18:05:00.000    -1263.819102     118.812624     1487.876916      -1.187182      -0.062714      -1.033756
 8 Sep 2025 18:36:40.000    -1456.781784     -74.053548    -1230.486341       1.055036      -0.097587      -1.218261
 8 Sep 2025 19:08:20.000     1295.682653    -113.761211    -1409.451947       1.200332       0.064531       1.065698
 8 Sep 2025 19:40:00.000     1474.941469      78.304218     1296.430432      -1.024245       0.095037       1.183105
 8 Sep 2025 20:11:40.000    -1204.883106     122.277675     1537.291770      -1.226508      -0.058442      -0.985398
 8 Sep 2025 20:43:20.000    -1506.890861     -68.675588    -1169.931401       1.004206      -0.100451      -1.259612
 8 Sep 2025 21:15:00.000     1236.424968    -117.285409    -1459.781006       1.243134       0.060206       1.017340
 8 Sep 2025 21:46:40.000     1523.620686      73.080783     1238.223048      -0.977077       0.097798       1.222783
 8 Sep 2025 22:18:20.000    -1144.068658     125.504845     1584.329332      -1.263836      -0.054035      -0.935602
 8 Sep 2025 22:50:00.000    -1554.453129     -63.129691    -1107.406570       0.951771      -0.103101      -1.298817
 8 Sep 2025 23:21:40.000     1175.203373    -120.563717    -1507.657444       1.283962       0.055733       0.967272
 8 Sep 2025 23:53:20.000     1569.957179      67.699329     1178.203012      -0.928394       0.100365       1.260596
 9 Sep 2025 00:25:00.000    -1081.472921     128.482581     1628.926411      -1.299112      -0.049509      -0.884449
 9 Sep 2025 00:56:40.000    -1599.388644     -57.435965    -1043.016031       0.897830      -0.105529      -1.335819
 9 Sep 2025 01:28:20.000     1112.132566    -123.585083    -1552.991872       1.322741       0.051128       0.915588
 9 Sep 2025 02:00:00.000     1613.878178      62.179411     1116.479570      -0.878274       0.102731       1.296478
 9 Sep 2025 02:31:40.000    -1017.198811     131.202481     1671.021591      -1.332286      -0.044881      -0.832025
 9 Sep 2025 03:03:20.000    -1641.625769     -51.614708     -976.867376       0.842480      -0.107731      -1.370562
 9 Sep 2025 03:35:00.000     1047.324042    -126.342241    -1595.707060       1.359407       0.046408       0.862377
 9 Sep 2025 04:06:40.000     1655.316227      56.541021     1053.160004      -0.826803       0.104891       1.330372
 9 Sep 2025 04:38:20.000     -951.354530     133.659320     1710.554922      -1.363310      -0.040168      -0.778416
 9 Sep 2025 05:10:00.000    -1681.100551     -45.685578     -909.072089       0.785814      -0.109705      -1.402994
 9 Sep 2025 05:41:40.000      980.884355    -128.831134    -1635.737892       1.393903       0.041590       0.807729
 9 Sep 2025 06:13:20.000     1694.210006      50.803295      988.346967      -0.774063       0.106841       1.362227
 9 Sep 2025 06:45:00.000     -884.052369     135.850373     1747.468155      -1.392142      -0.035385      -0.723713
 9 Sep 2025 07:16:40.000    -1717.755293     -39.667021     -839.746291       0.727929      -0.111448      -1.433063
 9 Sep 2025 07:48:20.000      912.915926    -131.049798    -1673.029246       1.426177       0.036689       0.751723
 9 Sep 2025 08:20:00.000     1730.504143      44.983572      922.137996      -0.720140       0.108581       1.392003
