                                                                 18 Apr 2022 10:22:22
FOR UNFUNDED EDUCATIONAL USE ONLY
Planet-Sun


       Time (UTCG)                x (km)               y (km)              z (km)    
16 Nov 2025 12:33:20.000     -88762634.056511    -117915360.753583    -3787630.201351
17 Nov 2025 10:46:40.000     -86827818.748564    -119256815.715051    -3813505.699198
18 Nov 2025 09:00:00.000     -84875437.126326    -120578983.130845    -3836355.203464
19 Nov 2025 07:13:20.000     -82904807.127849    -121883175.718464    -3855789.285531
20 Nov 2025 05:26:40.000     -80915546.991256    -123169985.935726    -3871572.082211
21 Nov 2025 03:40:00.000     -78907590.425028    -124439331.674560    -3883664.175369
22 Nov 2025 01:53:20.000     -76881137.936316    -125690541.839777    -3892245.086205
23 Nov 2025 00:06:40.000     -74836551.873861    -126922468.663253    -3897712.627130
23 Nov 2025 22:20:00.000     -72774209.174864    -128133610.214488    -3900658.246512
24 Nov 2025 20:33:20.000     -70694331.804732    -129322224.940487    -3901819.907370
25 Nov 2025 18:46:40.000     -68596819.624024    -130486421.040122    -3902015.742132
26 Nov 2025 17:00:00.000     -66481113.748438    -131624207.121983    -3902063.477748
27 Nov 2025 15:13:20.000     -64346120.579809    -132733496.660357    -3902691.921960
28 Nov 2025 13:26:40.000     -62190227.403894    -133812067.029723    -3904452.631946
29 Nov 2025 11:40:00.000     -60011438.365697    -134857484.390786    -3907642.259457
30 Nov 2025 09:53:20.000     -57807648.988490    -135867019.223504    -3912249.733502
 1 Dec 2025 08:06:40.000     -55577060.612103    -136837588.772475    -3917944.577218
 2 Dec 2025 06:20:00.000     -53318683.768019    -137765777.964401    -3924124.392750
 3 Dec 2025 04:33:20.000     -51032831.202305    -138647983.823799    -3930028.355082
 4 Dec 2025 02:46:40.000     -48721440.544851    -139480706.131730    -3934905.553380
 5 Dec 2025 01:00:00.000     -46388064.962952    -140260953.285131    -3938196.798914
 5 Dec 2025 23:13:20.000     -44037465.514106    -140986666.134373    -3939670.307159
 6 Dec 2025 21:26:40.000     -41674887.043835    -141657032.155940    -3939461.129672
 7 Dec 2025 19:40:00.000     -39305250.429269    -142272586.023703    -3938000.911364
 8 Dec 2025 17:53:20.000     -36932501.711072    -142835078.594503    -3935872.647399
 9 Dec 2025 16:06:40.000     -34559276.499737    -143347174.936879    -3933645.746370
10 Dec 2025 14:20:00.000     -32186885.169960    -143812085.627697    -3931739.706845
11 Dec 2025 12:33:20.000     -29815534.963454    -144233221.325651    -3930341.471335
12 Dec 2025 10:46:40.000     -27444672.341913    -144613923.323815    -3929377.508253
13 Dec 2025 09:00:00.000     -25073349.563645    -144957284.326235    -3928530.434344
14 Dec 2025 07:13:20.000     -22700552.002263    -145266049.917147    -3927286.237020
15 Dec 2025 05:26:40.000     -20325452.600721    -145542580.902226    -3924999.565375
16 Dec 2025 03:40:00.000     -17947580.299296    -145788855.209626    -3920968.189772
17 Dec 2025 01:53:20.000     -15566898.499413    -146006491.066173    -3914508.479969
18 Dec 2025 00:06:40.000     -13183798.775421    -146196776.530505    -3905026.685883
18 Dec 2025 22:20:00.000     -10799018.004718    -146360694.574338    -3892079.965620
19 Dec 2025 20:33:20.000      -8413493.545209    -146498936.132395    -3875422.158218
20 Dec 2025 18:46:40.000      -6028176.016578    -146611896.821715    -3855029.506343
21 Dec 2025 17:00:00.000      -3643825.091749    -146699655.987927    -3831102.805857
22 Dec 2025 15:13:20.000      -1260817.269579    -146761939.578853    -3804044.317867
23 Dec 2025 13:26:40.000       1121003.796242    -146798070.904410    -3774410.449382
24 Dec 2025 11:40:00.000       3502405.776756    -146806915.764814    -3742844.074083
25 Dec 2025 09:53:20.000       5884752.486870    -146786830.839144    -3709993.536307
26 Dec 2025 08:06:40.000       8269879.032534    -146735626.991893    -3676427.208188
27 Dec 2025 06:20:00.000      10659853.744660    -146650562.344728    -3642555.190481
28 Dec 2025 04:33:20.000      13056636.034888    -146528383.257015    -3608570.618190
29 Dec 2025 02:46:40.000      15461659.184576    -146365433.103177    -3574424.173782
30 Dec 2025 01:00:00.000      17875394.658711    -146157845.557418    -3539844.548225
30 Dec 2025 23:13:20.000      20296985.075297    -145901826.717662    -3504412.152440
31 Dec 2025 21:26:40.000      22724058.636712    -145594005.253171    -3467682.445387
 1 Jan 2026 19:40:00.000      25152825.617075    -145231796.600582    -3429336.043911
 2 Jan 2026 17:53:20.000      27578504.507661    -144813697.933809    -3389314.547028
 3 Jan 2026 16:06:40.000      29995996.497792    -144339432.871134    -3347894.679189
 4 Jan 2026 14:20:00.000      32400636.436762    -143809901.134146    -3305668.691436
 5 Jan 2026 12:33:20.000      34788792.716508    -143226956.459053    -3263435.249506
 6 Jan 2026 10:46:40.000      37158168.383519    -142593089.129340    -3222038.766824
 7 Jan 2026 09:00:00.000      39507774.102952    -141911107.745396    -3182207.725667
 8 Jan 2026 07:13:20.000      41837654.219123    -141183891.745886    -3144432.736598
 9 Jan 2026 05:26:40.000      44148498.958359    -140414243.240082    -3108900.792536
10 Jan 2026 03:40:00.000      46441248.626460    -139604834.358960    -3075484.037141
11 Jan 2026 01:53:20.000      48716771.707363    -138758221.314150    -3043769.870728
12 Jan 2026 00:06:40.000      50975645.652879    -137876893.997711    -3013118.419826
12 Jan 2026 22:20:00.000      53218048.774571    -136963330.442691    -2982735.197919
13 Jan 2026 20:33:20.000      55443754.144914    -136020031.982565    -2951750.231402
14 Jan 2026 18:46:40.000      57652209.358259    -135049521.447211    -2919297.302240
15 Jan 2026 17:00:00.000      59842681.517739    -134054293.635500    -2884588.301228
16 Jan 2026 15:13:20.000      62014443.902430    -133036714.374164    -2846977.989440
17 Jan 2026 13:26:40.000      64166976.903872    -131998872.822011    -2806014.138825
18 Jan 2026 11:40:00.000      66300153.546902    -130942400.352362    -2761468.147633
19 Jan 2026 09:53:20.000      68414377.295120    -129868278.904708    -2713341.082516
20 Jan 2026 08:06:40.000      70510643.517240    -128776667.960083    -2661842.638053
21 Jan 2026 06:20:00.000      72590502.186524    -127666782.411141    -2607343.172032
22 Jan 2026 04:33:20.000      74655912.934718    -126536849.604339    -2550303.931807
23 Jan 2026 02:46:40.000      76709000.397123    -125384163.867539    -2491195.312001
24 Jan 2026 01:00:00.000      78751734.675233    -124205243.163273    -2430416.471194
24 Jan 2026 23:13:20.000      80785577.685549    -122996077.092760    -2368231.661905
25 Jan 2026 21:26:40.000      82811145.613806    -121752443.200108    -2304737.035743
26 Jan 2026 19:40:00.000      84827941.967903    -120470259.495876    -2239867.963274
27 Jan 2026 17:53:20.000      86834218.651511    -119145931.665829    -2173451.621527
28 Jan 2026 16:06:40.000      88827008.174117    -117776652.409906    -2105299.058487
29 Jan 2026 14:20:00.000      90802353.871993    -116360606.360407    -2035321.663924
30 Jan 2026 12:33:20.000      92755721.544288    -114897046.716668    -1963644.192394
31 Jan 2026 10:46:40.000      94682527.008125    -113386231.520749    -1890681.271169
 1 Feb 2026 09:00:00.000      96578668.652116    -111829241.987455    -1817148.598653
 2 Feb 2026 07:13:20.000      98440938.897393    -110227739.665059    -1743997.381777
 3 Feb 2026 05:26:40.000     100267226.706087    -108583729.951378    -1672287.080812
 4 Feb 2026 03:40:00.000     102056488.901719    -106899390.294686    -1603029.851579
 5 Feb 2026 01:53:20.000     103808541.305192    -105176987.999052    -1537046.457073
 6 Feb 2026 00:06:40.000     105523758.917968    -103418880.988586    -1474862.661713
 6 Feb 2026 22:20:00.000     107202774.715495    -101627573.504019    -1416657.796783
 7 Feb 2026 20:33:20.000     108846239.784815     -99805792.614869    -1362262.457055
 8 Feb 2026 18:46:40.000     110454676.053841     -97956553.139527    -1311194.236714
 9 Feb 2026 17:00:00.000     112028424.527451     -96083187.602140    -1262718.525637
10 Feb 2026 15:13:20.000     113567677.467738     -94189323.392597    -1215923.654386
11 Feb 2026 13:26:40.000     115072572.989659     -92278798.020245    -1169802.007310
12 Feb 2026 11:40:00.000     116543328.559017     -90355508.079861    -1123331.676440
13 Feb 2026 09:53:20.000     117980387.514973     -88423195.428885    -1075553.834377
14 Feb 2026 08:06:40.000     119384552.546113     -86485181.639527    -1025641.715083
15 Feb 2026 06:20:00.000     120757079.340707     -84544072.731235     -972956.175147
16 Feb 2026 04:33:20.000     122099704.792721     -82601468.560347     -917082.002488
17 Feb 2026 02:46:40.000     123414588.974416     -80657722.750535     -857839.042819
18 Feb 2026 01:00:00.000     124704159.742556     -78711806.307456     -795263.298453
18 Feb 2026 23:13:20.000     125970866.492624     -76761321.494423     -729557.985098
19 Feb 2026 21:26:40.000     127216869.709061     -74802692.742296     -661020.221256
20 Feb 2026 19:40:00.000     128443714.797612     -72831522.294756     -589958.195653
21 Feb 2026 17:53:20.000     129652047.813322     -70843060.395927     -516617.207615
22 Feb 2026 16:06:40.000     130841428.347064     -68832707.273082     -441134.572772
23 Feb 2026 14:20:00.000     132010275.023021     -66796459.226199     -363535.995257
24 Feb 2026 12:33:20.000     133155953.392236     -64731227.196912     -283776.693511
25 Feb 2026 10:46:40.000     134274990.076855     -62634990.123864     -201819.079382
26 Feb 2026 09:00:00.000     135363377.447381     -60506784.460148     -117729.133553
27 Feb 2026 07:13:20.000     136416924.204580     -58346559.894129      -31769.642763
28 Feb 2026 05:26:40.000     137431601.173208     -56154958.696456       55534.973608
 1 Mar 2026 03:40:00.000     138403837.160859     -53933079.764238      143380.891298
 2 Mar 2026 01:53:20.000     139330727.826659     -51682287.147494      230724.585583
 3 Mar 2026 00:06:40.000     140210138.132421     -49404102.922387      316376.003745
 3 Mar 2026 22:20:00.000     141040701.112060     -47100195.135370      399127.194405
 4 Mar 2026 20:33:20.000     141821735.571240     -44772445.391130      477890.500401
 5 Mar 2026 18:46:40.000     142553119.667651     -42423057.827942      551819.095413
 6 Mar 2026 17:00:00.000     143235157.725308     -40054669.951314      620391.632515
 7 Mar 2026 15:13:20.000     143868470.892909     -37670428.439253      683452.440209
 8 Mar 2026 13:26:40.000     144453927.887006     -35274008.758738      741209.863272
 9 Mar 2026 11:40:00.000     144992619.385043     -32869567.465110      794200.619938
10 Mar 2026 09:53:20.000     145485869.036697     -30461626.067454      843230.424830
11 Mar 2026 08:06:40.000     145935267.930065     -28054890.264657      889300.054394
12 Mar 2026 06:20:00.000     146342716.223594     -25654012.302216      933524.231879
13 Mar 2026 04:33:20.000     146710454.710192     -23263307.687400      977048.905512
14 Mar 2026 02:46:40.000     147041069.379197     -20886441.616138     1020971.227178
15 Mar 2026 01:00:00.000     147337452.901080     -18526108.344564     1066266.743990
15 Mar 2026 23:13:20.000     147602709.530577     -16183735.248369     1113728.530792
16 Mar 2026 21:26:40.000     147839994.604401     -13859257.853085     1163925.413526
17 Mar 2026 19:40:00.000     148052289.875659     -11551019.115336     1217186.052963
18 Mar 2026 17:53:20.000     148242130.783425      -9255849.295156     1273616.058823
19 Mar 2026 16:06:40.000     148411321.151473      -6969358.901204     1333149.003419
20 Mar 2026 14:20:00.000     148560686.857569      -4686432.155500     1395623.663362
21 Mar 2026 12:33:20.000     148689923.790890      -2401844.732586     1460868.371010
22 Mar 2026 10:46:40.000     148797579.335917       -110877.437625     1528766.396466
23 Mar 2026 09:00:00.000     148881173.397876       2190211.107737     1599279.562454
24 Mar 2026 07:13:20.000     148937428.499748       4503944.262792     1672421.026254
25 Mar 2026 05:26:40.000     148962555.377909       6831635.156605     1748185.061907
26 Mar 2026 03:40:00.000     148952539.173332       9173583.414155     1826455.834877
27 Mar 2026 01:53:20.000     148903387.726485      11529364.185972     1906921.154451
28 Mar 2026 00:06:40.000     148811326.093535      13898113.526689     1989013.330877
28 Mar 2026 22:20:00.000     148672940.118394      16278738.340295     2071892.056831
29 Mar 2026 20:33:20.000     148485281.275795      18670018.736551     2154473.555461
30 Mar 2026 18:46:40.000     148245946.394999      21070600.377496     2235503.179085
31 Mar 2026 17:00:00.000     147953141.350294      23478904.010402     2313659.819869
 1 Apr 2026 15:13:20.000     147605732.081687      25892992.850007     2387675.989527
 2 Apr 2026 13:26:40.000     147203281.805750      28310442.131891     2456455.608779
 3 Apr 2026 11:40:00.000     146746071.010531      30728250.555802     2519172.592403
 4 Apr 2026 09:53:20.000     146235097.366466      33142818.945677     2575338.746968
 5 Apr 2026 08:06:40.000     145672054.215647      35550006.806581     2624835.654235
 6 Apr 2026 06:20:00.000     145059287.887406      37945264.050553     2667911.274840
 7 Apr 2026 04:33:20.000     144399735.093549      40323825.239082     2705146.741413
 8 Apr 2026 02:46:40.000     143696841.134920      42680950.923185     2737400.165569
 9 Apr 2026 01:00:00.000     142954459.334225      45012197.791251     2765735.340166
 9 Apr 2026 23:13:20.000     142176730.802778      47313701.487699     2791341.632266
10 Apr 2026 21:26:40.000     141367943.227105      49582455.150535     2815450.666411
11 Apr 2026 19:40:00.000     140532367.046198      51816565.876688     2839254.391231
12 Apr 2026 17:53:20.000     139674068.453925      54015466.605400     2863829.235086
13 Apr 2026 16:06:40.000     138796701.442958      56180053.986023     2890071.909491
14 Apr 2026 14:20:00.000     137903287.259086      58312713.889082     2918654.203074
15 Apr 2026 12:33:20.000     136995998.392910      60417194.100117     2950004.966711
16 Apr 2026 10:46:40.000     136075978.135326      62498287.714272     2984328.572526
17 Apr 2026 09:00:00.000     135143229.089179      64561337.903917     3021659.310385
18 Apr 2026 07:13:20.000     134196605.625694      66611619.756725     3061943.614753
19 Apr 2026 05:26:40.000     133233919.268543      68653729.200388     3105124.062617
20 Apr 2026 03:40:00.000     132252136.841596      70691127.958996     3151192.969598
21 Apr 2026 01:53:20.000     131247626.818167      72725948.793965     3200192.692006
22 Apr 2026 00:06:40.000     130216400.972208      74759076.433015     3252158.929781
22 Apr 2026 22:20:00.000     129154321.846396      76790412.421280     3307030.649768
23 Apr 2026 20:33:20.000     128057264.041885      78819204.381127     3364556.435300
24 Apr 2026 18:46:40.000     126921246.556649      80844320.718998     3424228.473714
25 Apr 2026 17:00:00.000     125742553.401674      82864416.737081     3485258.075566
26 Apr 2026 15:13:20.000     124517860.838498      84877981.979434     3546596.450037
27 Apr 2026 13:26:40.000     123244378.473557      86883296.434043     3606994.434938
28 Apr 2026 11:40:00.000     121920001.303910      88878337.333521     3665090.904260
29 Apr 2026 09:53:20.000     120543460.001770      90860680.287601     3719517.502714
30 Apr 2026 08:06:40.000     119114450.880382      92827431.263555     3769007.094904
 1 May 2026 06:20:00.000     117633725.735615      94775214.263542     3812494.138895
 2 May 2026 04:33:20.000     116103124.258205      96700227.275907     3849196.476352
 3 May 2026 02:46:40.000     114525539.439336      98598365.108924     3878671.313446
 4 May 2026 01:00:00.000     112904814.473628     100465398.088071     3900841.288808
 4 May 2026 23:13:20.000     111245578.484117     102297188.271833     3915990.415965
 5 May 2026 21:26:40.000     109553034.730183     104089922.236759     3924732.806264
 6 May 2026 19:40:00.000     107832718.104164     105840340.662660     3927959.177059
 7 May 2026 17:53:20.000     106090239.154944     107545948.105837     3926767.154477
 8 May 2026 16:06:40.000     104331029.731278     109205190.530954     3922381.463855
 9 May 2026 14:20:00.000     102560102.708110     110817590.785959     3916069.568344
10 May 2026 12:33:20.000     100781834.252061     112383834.023602     3909058.343934
11 May 2026 10:46:40.000      98999777.163950     113905791.245167     3902456.774442
12 May 2026 09:00:00.000      97216511.585154     115386466.856319     3897191.576504
13 May 2026 07:13:20.000      95433543.060096     116829849.942959     3893963.427952
14 May 2026 05:26:40.000      93651259.363556     118240650.497729     3893233.445697
15 May 2026 03:40:00.000      91868955.416471     119623916.326767     3895247.660063
16 May 2026 01:53:20.000      90084927.918562     120984557.731342     3900099.562628
17 May 2026 00:06:40.000      88296621.730751     122326854.284229     3907816.727842
17 May 2026 22:20:00.000      86500798.374157     123654048.667805     3918441.110032
18 May 2026 20:33:20.000      84693689.853350     124968128.920798     3932066.098709
19 May 2026 18:46:40.000      82871132.542596     126269831.293206     3948812.058000
20 May 2026 17:00:00.000      81028690.674705     127558822.937338     3968745.383967
21 May 2026 15:13:20.000      79161801.150519     128833963.353449     3991776.852260
22 May 2026 13:26:40.000      77265952.365002     130093551.665951     4017575.136055
23 May 2026 11:40:00.000      75336898.402026     131335502.007900     4045521.752125
24 May 2026 09:53:20.000      73370892.943745     132557437.914265     4074714.550323
25 May 2026 08:06:40.000      71364921.894313     133756727.563051     4104011.842063
26 May 2026 06:20:00.000      69316920.803758     134930489.271927     4132108.049275
27 May 2026 04:33:20.000      67225955.163017     136075600.303652     4157625.851130
28 May 2026 02:46:40.000      65092350.367018     137188729.206265     4179215.974665
29 May 2026 01:00:00.000      62917754.720931     138266404.572681     4195654.883742
29 May 2026 23:13:20.000      60705123.099435     139305122.626103     4205932.551762
30 May 2026 21:26:40.000      58458614.626347     140301487.629183     4209323.423447
31 May 2026 19:40:00.000      56183406.182457     141252372.686597     4205435.057497
 1 Jun 2026 17:53:20.000      53885433.384241     142155084.754792     4194230.734119
 2 Jun 2026 16:06:40.000      51571079.706571     143007517.086065     4176024.779819
 3 Jun 2026 14:20:00.000      49246840.729951     143808274.749171     4151451.761317
 4 Jun 2026 12:33:20.000      46918992.402547     144556763.582479     4121413.175373
 5 Jun 2026 10:46:40.000      44593290.058247     145253238.419549     4087006.775115
 6 Jun 2026 09:00:00.000      42274719.004720     145898811.384309     4049444.776527
 7 Jun 2026 07:13:20.000      39967309.967148     146495423.981119     4009967.416417
 8 Jun 2026 05:26:40.000      37674025.087427     147045786.849535     3969758.450956
 9 Jun 2026 03:40:00.000      35396713.606424     147553288.300951     3929869.459826
10 Jun 2026 01:53:20.000      33136131.332693     148021867.745784     3891160.543780
11 Jun 2026 00:06:40.000      30892012.818510     148455845.012125     3854266.173800
11 Jun 2026 22:20:00.000      28663183.726205     148859693.755017     3819594.899023
12 Jun 2026 20:33:20.000      26447683.817459     149237755.425358     3787368.476625
13 Jun 2026 18:46:40.000      24242880.015749     149593904.698005     3757696.006220
14 Jun 2026 17:00:00.000      22045537.466107     149931207.140638     3730663.166640
15 Jun 2026 15:13:20.000      19851854.205829     150251630.327630     3706401.695438
16 Jun 2026 13:26:40.000      17657491.957905     150555873.970144     3685105.924420
17 Jun 2026 11:40:00.000      15457663.962551     150843356.456274     3666982.498027
18 Jun 2026 09:53:20.000      13247330.472214     151112348.587657     3652152.578524
19 Jun 2026 08:06:40.000      11021494.844360     151360206.591387     3640546.529142
20 Jun 2026 06:20:00.000       8775559.585340     151583641.095019     3631827.433493
21 Jun 2026 04:33:20.000       6505675.130885     151778972.359010     3625363.262901
22 Jun 2026 02:46:40.000       4209033.730784     151942346.164376     3620246.635824
23 Jun 2026 01:00:00.000       1884084.691124     152069907.089757     3615350.884984
23 Jun 2026 23:13:20.000       -469334.773102     152157938.481609     3609409.175499
24 Jun 2026 21:26:40.000      -2849951.598738     152202981.464974     3601104.578950
25 Jun 2026 19:40:00.000      -5255088.410658     152201942.290898     3589163.338859
26 Jun 2026 17:53:20.000      -7680773.729868     152152191.919884     3572443.763727
27 Jun 2026 16:06:40.000     -10121927.278339     152051656.298567     3550015.905514
28 Jun 2026 14:20:00.000     -12572614.263148     151898891.893380     3521226.077806
29 Jun 2026 12:33:20.000     -15026355.128529     151693139.315390     3485741.475898
30 Jun 2026 10:46:40.000     -17476470.119513     151434348.576157     3443570.672656
 1 Jul 2026 09:00:00.000     -19916431.296798     151123172.442799     3395057.570483
 2 Jul 2026 07:13:20.000     -22340191.579116     150760928.769037     3340848.697251
 3 Jul 2026 05:26:40.000     -24742461.912247     150349537.441016     3281836.436226
 4 Jul 2026 03:40:00.000     -27118914.037059     149891441.353871     3219083.529897
 5 Jul 2026 01:53:20.000     -29466297.072951     149389522.304120     3153736.066119
 6 Jul 2026 00:06:40.000     -31782467.981752     148847021.197592     3086933.586047
 6 Jul 2026 22:20:00.000     -34066347.042419     148267467.345425     3019725.082999
 7 Jul 2026 20:33:20.000     -36317819.768121     147654613.788866     2953000.071860
 8 Jul 2026 18:46:40.000     -38537611.199629     147012366.435907     2887443.274711
 9 Jul 2026 17:00:00.000     -40727163.036688     146344684.998078     2823521.267781
10 Jul 2026 15:13:20.000     -42888541.503524     145655428.361565     2761506.501546
11 Jul 2026 13:26:40.000     -45024396.492656     144948120.963405     2701538.173473
12 Jul 2026 11:40:00.000     -47137971.191228     144225637.888910     2643708.267345
13 Jul 2026 09:53:20.000     -49233136.746725     143489842.704161     2588146.220037
14 Jul 2026 08:06:40.000     -51314381.635200     142741259.832287     2535069.783103
15 Jul 2026 06:20:00.000     -53386691.787075     141978880.982595     2484775.070764
16 Jul 2026 04:33:20.000     -55455275.754196     141200186.005909     2437564.537954
17 Jul 2026 02:46:40.000     -57525162.860509     140401388.619061     2393640.021873
18 Jul 2026 01:00:00.000     -59600757.770841     139577843.834684     2352999.521681
18 Jul 2026 23:13:20.000     -61685443.094621     138724517.117373     2315370.846945
19 Jul 2026 09:00:00.000     -62606172.699578     138338322.015990     2299633.915756
